Driver_ID,Ride_Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_Cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_Cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
500121,17-01-2024,23:00:00,CNR8721296,Cancelled by Driver,194834,Mini,Area-30,Area-42,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500167,08-01-2024,16:00:00,CNR7961441,Success,194560,Mini,Area-46,Area-13,5.75,21.06,0,NULL,0,NULL,0,NULL,290.91,Cash,45.45,4.6,4.4
500105,20-01-2024,04:00:00,CNR6077961,Success,451475,Prime Plus,Area-3,Area-50,11.74,20.13,0,NULL,0,NULL,0,NULL,1438.49,Wallet,8.35,4.7,3.4
500113,14-01-2024,03:00:00,CNR3746112,Success,621800,Mini,Area-17,Area-1,17.25,16.76,0,NULL,0,NULL,0,NULL,1198.28,Wallet,1.28,4.8,3.5
500177,20-01-2024,08:00:00,CNR4062565,Cancelled by Driver,157738,Prime Plus,Area-4,Area-12,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500159,02-01-2024,13:00:00,CNR1056301,Incomplete,740774,Prime Sedan,Area-11,Area-44,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500129,30-01-2024,12:00:00,CNR6559730,Cancelled by Driver,960109,Mini,Area-21,Area-24,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500170,19-01-2024,05:00:00,CNR8041834,Success,214611,Auto,Area-14,Area-40,11.86,29.4,0,NULL,0,NULL,0,NULL,1229.32,UPI,26.92,3.2,4.4
500141,19-01-2024,05:00:00,CNR6359315,Success,947228,Mini,Area-41,Area-32,4.42,18.67,0,NULL,0,NULL,0,NULL,96.77,Cash,35.72,5,3
500119,09-01-2024,20:00:00,CNR7943560,Success,171131,Prime SUV,Area-19,Area-17,6.85,15.69,0,NULL,0,NULL,0,NULL,715.66,Cash,16.87,3,4.4
500152,08-01-2024,11:00:00,CNR1894401,Success,584935,Prime Sedan,Area-30,Area-35,15.9,13,0,NULL,0,NULL,0,NULL,1463.68,UPI,37.39,4.7,3.6
500101,24-01-2024,16:00:00,CNR5267839,Success,756944,Mini,Area-2,Area-22,11.15,5.81,0,NULL,0,NULL,0,NULL,1575.57,UPI,30.68,3.4,3.2
500163,14-01-2024,10:00:00,CNR7208383,Success,923073,Prime Sedan,Area-12,Area-8,1.71,6.86,0,NULL,0,NULL,0,NULL,1814.66,Card,5.54,4,4.6
500145,09-01-2024,02:00:00,CNR3483370,Incomplete,315154,Prime Plus,Area-34,Area-44,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500185,02-01-2024,13:00:00,CNR4750965,Success,645865,Auto,Area-30,Area-3,15.56,22.62,0,NULL,0,NULL,0,NULL,459.2,Card,2.1,4.5,4.3
500168,09-01-2024,05:00:00,CNR2576211,Incomplete,316612,Auto,Area-36,Area-33,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500180,15-01-2024,22:00:00,CNR5298513,Cancelled by Driver,236392,Auto,Area-35,Area-29,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500175,21-01-2024,02:00:00,CNR9030378,Success,746253,Mini,Area-45,Area-45,7.76,10.64,0,NULL,0,NULL,0,NULL,203.16,Wallet,10.71,4.5,4.6
500199,25-01-2024,05:00:00,CNR1894467,Success,746910,Prime Plus,Area-15,Area-15,5.9,11.54,0,NULL,0,NULL,0,NULL,1728.54,UPI,9.98,4.8,3.7
500106,20-01-2024,08:00:00,CNR4014823,Success,957266,Mini,Area-33,Area-7,14.57,4.1,0,NULL,0,NULL,0,NULL,948.9,Wallet,28.25,3.1,3.6
500115,11-01-2024,04:00:00,CNR6593385,Cancelled by Driver,458823,Prime SUV,Area-28,Area-37,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500195,08-01-2024,09:00:00,CNR6095454,Success,525505,Prime Sedan,Area-29,Area-12,2.32,4.15,0,NULL,0,NULL,0,NULL,1013.88,Cash,40.89,4.5,3.8
500140,04-01-2024,20:00:00,CNR2157876,Success,706005,Bike,Area-19,Area-25,9.5,6.96,0,NULL,0,NULL,0,NULL,1375.14,Wallet,43.99,3.6,4.6
500192,15-01-2024,16:00:00,CNR9565880,Cancelled by Driver,687234,eBike,Area-4,Area-1,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500128,05-01-2024,16:00:00,CNR8827333,Success,281833,eBike,Area-35,Area-14,10.02,6.46,0,NULL,0,NULL,0,NULL,350.82,Card,19.85,4.8,4.7
500199,06-01-2024,17:00:00,CNR0618691,Success,829169,Prime SUV,Area-27,Area-30,12.48,13.35,0,NULL,0,NULL,0,NULL,927.59,UPI,9.81,4,4.1
500187,10-01-2024,15:00:00,CNR1658254,Success,695748,Auto,Area-24,Area-3,10.18,11.69,0,NULL,0,NULL,0,NULL,1473.86,UPI,29.43,4.9,3.2
500173,20-01-2024,20:00:00,CNR5562666,Cancelled by Customer,742818,Prime Sedan,Area-35,Area-38,0,0,1,Driver is not moving towards pickup location,0,NULL,0,NULL,0,NULL,0,0,0
500155,15-01-2024,15:00:00,CNR5049533,Incomplete,137042,Prime Plus,Area-19,Area-19,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500182,26-01-2024,11:00:00,CNR7750410,Incomplete,400748,Auto,Area-48,Area-40,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500153,04-01-2024,12:00:00,CNR1072622,Cancelled by Customer,874863,Bike,Area-39,Area-12,0,0,1,Driver asked to cancel,0,NULL,0,NULL,0,NULL,0,0,0
500141,29-01-2024,02:00:00,CNR4827478,Success,961639,Bike,Area-6,Area-10,3.93,15.38,0,NULL,0,NULL,0,NULL,908.36,Card,49.69,4.5,3.5
500123,09-01-2024,23:00:00,CNR5802804,Success,658388,Prime SUV,Area-31,Area-48,5.44,20.82,0,NULL,0,NULL,0,NULL,897.73,UPI,20.11,3.5,4.1
500167,20-01-2024,03:00:00,CNR3359053,Cancelled by Driver,385831,Prime SUV,Area-40,Area-42,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500123,12-01-2024,12:00:00,CNR2063777,Success,810638,Prime Sedan,Area-13,Area-34,14.12,6.22,0,NULL,0,NULL,0,NULL,73.32,Cash,27.83,4.3,4.7
500145,23-01-2024,09:00:00,CNR1422100,Incomplete,769078,Bike,Area-43,Area-14,0,0,0,NULL,0,NULL,1,Customer Demand,0,NULL,0,0,0
500120,06-01-2024,02:00:00,CNR0637681,Success,589638,Prime Sedan,Area-12,Area-17,13.55,3.2,0,NULL,0,NULL,0,NULL,1399.83,UPI,23.22,5,4.5
500158,11-01-2024,23:00:00,CNR1073309,Success,310416,Mini,Area-29,Area-5,12.6,6.17,0,NULL,0,NULL,0,NULL,475.85,Cash,25.11,3.3,4.5
500142,19-01-2024,20:00:00,CNR7105248,Success,796889,Auto,Area-41,Area-1,8.42,5.4,0,NULL,0,NULL,0,NULL,1429.83,Wallet,17.16,3.8,3
500174,21-01-2024,09:00:00,CNR4877509,Cancelled by Driver,661307,Bike,Area-31,Area-8,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500123,15-01-2024,05:00:00,CNR6469059,Success,404043,Prime SUV,Area-30,Area-49,13.31,6.12,0,NULL,0,NULL,0,NULL,1406.97,Cash,2.93,3.8,3.4
500105,27-01-2024,21:00:00,CNR6484100,Incomplete,166052,Mini,Area-16,Area-32,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500117,28-01-2024,10:00:00,CNR3584900,Cancelled by Driver,321960,Auto,Area-3,Area-26,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500112,29-01-2024,22:00:00,CNR8572074,Success,835363,Prime Plus,Area-40,Area-3,13.33,1.42,0,NULL,0,NULL,0,NULL,239.72,Card,32,4.8,4.6
500140,26-01-2024,05:00:00,CNR0815602,Success,439984,Mini,Area-48,Area-44,3.3,20.84,0,NULL,0,NULL,0,NULL,465.8,Cash,27.75,3.6,4.9
500151,26-01-2024,07:00:00,CNR1027131,Success,204823,Prime Plus,Area-38,Area-3,16.03,19.33,0,NULL,0,NULL,0,NULL,207.41,Cash,19.43,3.3,4.8
500145,08-01-2024,15:00:00,CNR9752674,Success,648496,Prime Sedan,Area-10,Area-41,9.56,7.94,0,NULL,0,NULL,0,NULL,1448.54,Cash,9.55,4.4,4.2
500155,27-01-2024,18:00:00,CNR8345199,Success,329927,Bike,Area-49,Area-35,9.82,19.17,0,NULL,0,NULL,0,NULL,340.97,Wallet,11.2,3.1,3.2
500152,22-01-2024,05:00:00,CNR1606243,Cancelled by Driver,209493,Auto,Area-49,Area-30,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500152,23-01-2024,22:00:00,CNR1741875,Success,441505,eBike,Area-13,Area-48,5.37,4.19,0,NULL,0,NULL,0,NULL,439.91,Card,12.16,3.5,3.8
500184,04-01-2024,03:00:00,CNR4481943,Success,476009,eBike,Area-47,Area-13,19.54,6.86,0,NULL,0,NULL,0,NULL,316.18,Wallet,7.23,4.4,3.1
500152,20-01-2024,13:00:00,CNR4722179,Cancelled by Driver,340860,Prime SUV,Area-37,Area-36,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500111,18-01-2024,13:00:00,CNR8495827,Cancelled by Customer,555342,Prime Sedan,Area-16,Area-16,0,0,1,Wrong Address,0,NULL,0,NULL,0,NULL,0,0,0
500145,10-01-2024,11:00:00,CNR8515090,Success,546376,Auto,Area-50,Area-33,11.09,14.9,0,NULL,0,NULL,0,NULL,519,Cash,40.1,4.6,3.9
500196,30-01-2024,13:00:00,CNR7912604,Success,698087,Prime SUV,Area-46,Area-30,15.2,1.71,0,NULL,0,NULL,0,NULL,840.45,UPI,23.29,4.5,4.7
500128,27-01-2024,17:00:00,CNR4680830,Success,668784,Bike,Area-18,Area-45,11.93,7.01,0,NULL,0,NULL,0,NULL,1867.87,UPI,34.55,4.2,3.7
500108,03-01-2024,04:00:00,CNR1363150,Cancelled by Customer,350224,Prime Sedan,Area-14,Area-9,0,0,1,Wrong Address,0,NULL,0,NULL,0,NULL,0,0,0
500136,05-01-2024,20:00:00,CNR6778777,Success,543473,eBike,Area-18,Area-33,6.27,2.84,0,NULL,0,NULL,0,NULL,289.28,UPI,17.92,4,4.1
500167,20-01-2024,06:00:00,CNR6798908,Success,402380,Prime Plus,Area-6,Area-26,19.21,3.23,0,NULL,0,NULL,0,NULL,343.47,Card,9.07,3.2,3.3
500165,23-01-2024,05:00:00,CNR9046944,Cancelled by Customer,166007,Prime Plus,Area-2,Area-19,0,0,1,Driver is not moving towards pickup location,0,NULL,0,NULL,0,NULL,0,0,0
500175,10-01-2024,21:00:00,CNR8535674,Success,580255,Mini,Area-34,Area-36,6.78,4.83,0,NULL,0,NULL,0,NULL,994.27,UPI,39.68,3.3,3.5
500167,03-01-2024,00:00:00,CNR1296151,Success,933048,eBike,Area-46,Area-45,3.92,7.9,0,NULL,0,NULL,0,NULL,557.79,Card,3.02,3.6,3.3
500120,09-01-2024,18:00:00,CNR5033351,Success,905849,Mini,Area-2,Area-26,3.76,14.28,0,NULL,0,NULL,0,NULL,1952.42,UPI,16.69,3,4.5
500114,28-01-2024,14:00:00,CNR7429951,Success,217771,eBike,Area-29,Area-22,14.9,27.11,0,NULL,0,NULL,0,NULL,833.18,Card,7.83,4.1,3.6
500146,20-01-2024,00:00:00,CNR3361577,Success,567096,Prime SUV,Area-6,Area-35,13.86,28.77,0,NULL,0,NULL,0,NULL,1226.19,Cash,48.82,3.8,4
500140,29-01-2024,10:00:00,CNR3183323,Incomplete,863209,Prime Plus,Area-36,Area-6,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500130,18-01-2024,17:00:00,CNR8289481,Success,417960,Prime Plus,Area-6,Area-10,10.02,26.16,0,NULL,0,NULL,0,NULL,1524.42,Cash,49.35,3.1,4.9
500103,01-01-2024,06:00:00,CNR4945771,Success,614416,Bike,Area-25,Area-19,1.8,24.96,0,NULL,0,NULL,0,NULL,953.73,Cash,41.89,3.6,4.1
500190,01-01-2024,02:00:00,CNR1366162,Success,129824,Prime Plus,Area-45,Area-42,3.27,9.04,0,NULL,0,NULL,0,NULL,1183.08,Wallet,49.72,3.1,4.5
500200,12-01-2024,00:00:00,CNR6461558,Success,583439,Prime Sedan,Area-4,Area-10,17.69,4.93,0,NULL,0,NULL,0,NULL,1828.6,UPI,9,3.5,3.8
500188,03-01-2024,01:00:00,CNR2595710,Cancelled by Driver,431570,Prime SUV,Area-35,Area-21,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500113,12-01-2024,13:00:00,CNR6605805,Success,270948,Prime Sedan,Area-32,Area-27,2.95,5.48,0,NULL,0,NULL,0,NULL,1246.19,Cash,11.83,3.4,4.8
500145,18-01-2024,19:00:00,CNR4089433,Cancelled by Driver,458660,Prime SUV,Area-39,Area-34,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500192,13-01-2024,23:00:00,CNR0828121,Success,900088,eBike,Area-6,Area-28,15.9,3.25,0,NULL,0,NULL,0,NULL,260.24,Cash,38.96,4.5,3.1
500197,21-01-2024,00:00:00,CNR1206779,Success,468609,eBike,Area-13,Area-12,1.56,5.22,0,NULL,0,NULL,0,NULL,736.8,Card,37.56,3.6,4.2
500189,22-01-2024,13:00:00,CNR5050212,Cancelled by Driver,203479,eBike,Area-35,Area-1,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500102,22-01-2024,12:00:00,CNR8461618,Incomplete,338607,Bike,Area-28,Area-14,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500198,05-01-2024,19:00:00,CNR7345432,Cancelled by Customer,221343,Mini,Area-6,Area-21,0,0,1,Change of plans,0,NULL,0,NULL,0,NULL,0,0,0
500120,13-01-2024,02:00:00,CNR4768249,Success,485290,eBike,Area-5,Area-31,4.41,29.96,0,NULL,0,NULL,0,NULL,1334.17,Cash,25.09,3.2,3.9
500145,06-01-2024,02:00:00,CNR1451990,Incomplete,985029,Bike,Area-22,Area-13,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500191,06-01-2024,05:00:00,CNR2447757,Cancelled by Driver,799061,Mini,Area-26,Area-23,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500177,21-01-2024,16:00:00,CNR5141429,Success,171542,Prime SUV,Area-48,Area-4,10.46,1.78,0,NULL,0,NULL,0,NULL,640.37,Cash,9.78,4.2,3.7
500173,04-01-2024,06:00:00,CNR6544245,Success,901075,Auto,Area-35,Area-35,1.6,13.48,0,NULL,0,NULL,0,NULL,783.86,Wallet,45.83,3.8,3.6
500157,02-01-2024,12:00:00,CNR0583741,Cancelled by Customer,696487,Auto,Area-32,Area-49,0,0,1,Change of plans,0,NULL,0,NULL,0,NULL,0,0,0
500190,29-01-2024,03:00:00,CNR5545102,Success,469899,eBike,Area-25,Area-40,15.56,9.25,0,NULL,0,NULL,0,NULL,764.5,Cash,4.01,4.2,3.3
500175,27-01-2024,16:00:00,CNR3033362,Success,168681,eBike,Area-38,Area-6,17.51,4.32,0,NULL,0,NULL,0,NULL,1332.65,Wallet,9.32,4.1,3.1
500124,25-01-2024,05:00:00,CNR5404035,Success,824423,Auto,Area-7,Area-32,13.83,10.74,0,NULL,0,NULL,0,NULL,1248.91,UPI,25.64,4.5,3.7
500187,19-01-2024,14:00:00,CNR2690822,Success,336858,Prime SUV,Area-37,Area-26,12.87,28.78,0,NULL,0,NULL,0,NULL,583.06,Wallet,36.17,4.2,4.2
500127,19-01-2024,05:00:00,CNR2763845,Success,640403,Bike,Area-26,Area-17,9.61,23.14,0,NULL,0,NULL,0,NULL,1732.28,Wallet,9.85,3,4.4
500184,10-01-2024,02:00:00,CNR6892688,Cancelled by Driver,162790,eBike,Area-37,Area-47,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500165,16-01-2024,13:00:00,CNR4277848,Cancelled by Driver,532472,Prime SUV,Area-41,Area-14,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500146,13-01-2024,05:00:00,CNR6264112,Cancelled by Driver,557318,Bike,Area-30,Area-32,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500162,28-01-2024,14:00:00,CNR9220725,Success,920231,Mini,Area-3,Area-47,1.38,25.93,0,NULL,0,NULL,0,NULL,1806.12,Wallet,5.11,4.2,4.7
500134,16-01-2024,12:00:00,CNR6838825,Success,969250,eBike,Area-8,Area-34,12.03,23.48,0,NULL,0,NULL,0,NULL,1219.65,UPI,26.74,4,3.2
500138,15-01-2024,01:00:00,CNR8787921,Success,366659,Mini,Area-18,Area-29,17.4,2.62,0,NULL,0,NULL,0,NULL,1114.2,Wallet,27.14,4.4,3.2
500159,30-01-2024,03:00:00,CNR2271433,Success,875369,Prime SUV,Area-39,Area-3,13.58,28.28,0,NULL,0,NULL,0,NULL,1127.82,UPI,34.84,4.6,3.5
500132,28-01-2024,06:00:00,CNR9381883,Cancelled by Driver,194634,Prime Sedan,Area-26,Area-17,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500135,13-01-2024,16:00:00,CNR2896874,Success,593975,Mini,Area-6,Area-50,15,27.87,0,NULL,0,NULL,0,NULL,245.77,Card,17.3,3.8,4.8
500180,30-01-2024,19:00:00,CNR2047536,Cancelled by Driver,760766,Prime Plus,Area-42,Area-42,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500120,28-01-2024,08:00:00,CNR1463015,Incomplete,988102,Prime Plus,Area-42,Area-49,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500183,30-01-2024,06:00:00,CNR4948115,Success,534631,Auto,Area-19,Area-13,7.98,12.41,0,NULL,0,NULL,0,NULL,90.43,Cash,19.49,4.7,4.1
500140,24-01-2024,19:00:00,CNR6699171,Success,256501,Prime Sedan,Area-28,Area-39,2.69,11.67,0,NULL,0,NULL,0,NULL,898.56,Wallet,47.41,3.2,4.4
500102,29-01-2024,17:00:00,CNR4229827,Success,326037,Bike,Area-28,Area-14,19.91,9.21,0,NULL,0,NULL,0,NULL,334.59,UPI,34.18,3.8,3.8
500139,12-01-2024,04:00:00,CNR2425604,Cancelled by Driver,322526,eBike,Area-45,Area-26,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500201,19-01-2024,01:00:00,CNR7200329,Incomplete,884588,eBike,Area-43,Area-39,0,0,0,NULL,0,NULL,1,Customer Demand,0,NULL,0,0,0
500190,01-01-2024,05:00:00,CNR2633395,Success,616780,Bike,Area-17,Area-11,18.68,26.46,0,NULL,0,NULL,0,NULL,326.5,Cash,7.46,3.6,4.1
500102,14-01-2024,08:00:00,CNR0188792,Cancelled by Driver,642085,Prime Sedan,Area-40,Area-49,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500119,19-01-2024,14:00:00,CNR8397186,Cancelled by Driver,157217,Prime Plus,Area-4,Area-13,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500162,08-01-2024,19:00:00,CNR0274990,Success,579995,Mini,Area-46,Area-36,10.37,25.53,0,NULL,0,NULL,0,NULL,1742.94,Card,43.48,3.2,3.2
500179,08-01-2024,04:00:00,CNR7856290,Cancelled by Driver,358114,Auto,Area-12,Area-27,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500156,29-01-2024,21:00:00,CNR0329139,Success,185000,Auto,Area-21,Area-10,9.74,21.52,0,NULL,0,NULL,0,NULL,1333.11,UPI,24.51,4.3,3.5
500120,02-01-2024,20:00:00,CNR6937795,Success,438869,Prime Sedan,Area-4,Area-42,16.16,22.57,0,NULL,0,NULL,0,NULL,547.57,Card,27.81,4.2,3.2
500176,18-01-2024,00:00:00,CNR0817276,Success,945522,eBike,Area-32,Area-28,18.51,27.21,0,NULL,0,NULL,0,NULL,766.54,Card,30.57,3.7,3.2
500192,21-01-2024,21:00:00,CNR4326043,Success,142402,Auto,Area-41,Area-28,10.75,29.22,0,NULL,0,NULL,0,NULL,1864.8,Cash,34.15,4.3,4.4
500123,13-01-2024,09:00:00,CNR4083963,Success,150046,Bike,Area-28,Area-19,11.47,27.6,0,NULL,0,NULL,0,NULL,956.08,UPI,26.16,4,3.8
500140,16-01-2024,03:00:00,CNR2051611,Success,412106,eBike,Area-6,Area-27,6.96,22,0,NULL,0,NULL,0,NULL,715.6,Card,38.11,3.9,4.6
500133,10-01-2024,00:00:00,CNR1768150,Success,582515,Mini,Area-11,Area-42,14.14,26.19,0,NULL,0,NULL,0,NULL,1256.07,UPI,48.32,4.2,4
500186,30-01-2024,11:00:00,CNR6633101,Success,604487,Prime Plus,Area-13,Area-2,13.32,19.84,0,NULL,0,NULL,0,NULL,422.28,UPI,22.35,4.3,4.6
500172,20-01-2024,18:00:00,CNR1419744,Success,311118,Prime Plus,Area-29,Area-38,6.6,25.05,0,NULL,0,NULL,0,NULL,1702.88,Wallet,20.19,3.7,3.2
500119,18-01-2024,17:00:00,CNR8755244,Success,611601,Prime SUV,Area-40,Area-44,5.41,2.76,0,NULL,0,NULL,0,NULL,572.31,Wallet,1.93,4.2,4.1
500110,21-01-2024,04:00:00,CNR1664417,Success,330374,Bike,Area-29,Area-15,12.17,20.86,0,NULL,0,NULL,0,NULL,963.51,UPI,46.17,4.7,4.4
500103,17-01-2024,15:00:00,CNR9867778,Success,190378,eBike,Area-19,Area-45,13.67,4.74,0,NULL,0,NULL,0,NULL,861.17,Wallet,10.77,4.2,3.2
500110,13-01-2024,22:00:00,CNR2593261,Cancelled by Driver,166758,Prime SUV,Area-33,Area-3,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500142,19-01-2024,08:00:00,CNR1254977,Cancelled by Driver,994863,Prime Plus,Area-36,Area-18,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500117,03-01-2024,03:00:00,CNR9448116,Cancelled by Driver,631948,Auto,Area-7,Area-36,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500138,08-01-2024,03:00:00,CNR6891245,Cancelled by Customer,481405,eBike,Area-7,Area-10,0,0,1,AC is not working,0,NULL,0,NULL,0,NULL,0,0,0
500156,06-01-2024,21:00:00,CNR1297084,Success,490527,Prime Sedan,Area-11,Area-6,14.59,13.04,0,NULL,0,NULL,0,NULL,1082.82,Card,31.84,3.5,4.5
500180,06-01-2024,21:00:00,CNR8444873,Success,852485,Auto,Area-10,Area-50,16.32,28.37,0,NULL,0,NULL,0,NULL,370.43,Cash,5.15,3.6,5
500157,17-01-2024,18:00:00,CNR7669067,Success,521530,Mini,Area-34,Area-19,17.83,21.32,0,NULL,0,NULL,0,NULL,721.11,UPI,43.8,4.4,3.6
500181,23-01-2024,12:00:00,CNR6146866,Success,913066,Mini,Area-23,Area-42,4.75,9.74,0,NULL,0,NULL,0,NULL,1493.1,Card,2.81,3.7,4.5
500125,23-01-2024,04:00:00,CNR9205571,Success,353063,Prime Sedan,Area-35,Area-38,16.81,9.81,0,NULL,0,NULL,0,NULL,1691.09,UPI,21.71,4,4.5
500136,27-01-2024,18:00:00,CNR5179450,Success,693071,Bike,Area-16,Area-48,14.58,28.19,0,NULL,0,NULL,0,NULL,633.44,Card,33.61,4.7,3.5
500105,17-01-2024,02:00:00,CNR5235830,Cancelled by Customer,165214,Auto,Area-27,Area-6,0,0,1,Change of plans,0,NULL,0,NULL,0,NULL,0,0,0
500114,06-01-2024,13:00:00,CNR4435553,Success,561457,Mini,Area-32,Area-41,14.09,28.49,0,NULL,0,NULL,0,NULL,1036.28,Wallet,36.85,3.8,3.3
500128,20-01-2024,12:00:00,CNR1781247,Incomplete,993719,Bike,Area-24,Area-8,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500124,05-01-2024,16:00:00,CNR1501393,Success,718265,Prime SUV,Area-10,Area-10,9.01,28.17,0,NULL,0,NULL,0,NULL,1492.34,Cash,15.95,3.6,3.4
500179,06-01-2024,05:00:00,CNR5004343,Success,898963,Prime Plus,Area-47,Area-39,3.63,19.46,0,NULL,0,NULL,0,NULL,1469.34,Cash,38.32,4.3,3.3
500122,27-01-2024,15:00:00,CNR6423598,Cancelled by Customer,273659,Prime SUV,Area-42,Area-6,0,0,1,Driver is not moving towards pickup location,0,NULL,0,NULL,0,NULL,0,0,0
500155,25-01-2024,09:00:00,CNR6736609,Success,647098,Bike,Area-49,Area-4,4.6,14.8,0,NULL,0,NULL,0,NULL,400.5,Cash,44.95,3.2,4.9
500114,12-01-2024,17:00:00,CNR7278486,Success,124393,Prime SUV,Area-3,Area-32,7.46,6.23,0,NULL,0,NULL,0,NULL,227.5,Cash,2.18,4.1,3.8
500117,24-01-2024,02:00:00,CNR1120341,Success,847949,Auto,Area-21,Area-12,2.11,12.31,0,NULL,0,NULL,0,NULL,782.25,Cash,16.68,3.8,3.6
500149,03-01-2024,05:00:00,CNR2754731,Success,168637,Mini,Area-30,Area-36,10.2,12.82,0,NULL,0,NULL,0,NULL,1928.78,Cash,12.45,4.8,3.5
500169,11-01-2024,12:00:00,CNR7615485,Cancelled by Driver,276358,Bike,Area-10,Area-24,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500174,23-01-2024,22:00:00,CNR9950896,Success,605608,Auto,Area-11,Area-1,6.19,8.28,0,NULL,0,NULL,0,NULL,464.87,UPI,34.32,5,4.7
500185,02-01-2024,22:00:00,CNR1500687,Incomplete,629342,Bike,Area-28,Area-14,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500184,30-01-2024,02:00:00,CNR9697263,Success,825452,Auto,Area-39,Area-22,3.54,27.75,0,NULL,0,NULL,0,NULL,388.4,Wallet,30.83,3,3
500148,17-01-2024,18:00:00,CNR5760086,Cancelled by Customer,730520,Prime SUV,Area-23,Area-25,0,0,1,AC is not working,0,NULL,0,NULL,0,NULL,0,0,0
500171,17-01-2024,12:00:00,CNR1760494,Success,813612,Prime Sedan,Area-2,Area-49,18.51,11.38,0,NULL,0,NULL,0,NULL,1449.73,Card,5.41,4.2,3.6
500133,22-01-2024,01:00:00,CNR9047609,Success,624629,Bike,Area-8,Area-18,10.39,17,0,NULL,0,NULL,0,NULL,1152.02,Cash,33.33,4.1,4.4
500193,26-01-2024,02:00:00,CNR1025257,Success,810656,eBike,Area-44,Area-2,11.13,8.33,0,NULL,0,NULL,0,NULL,1299.88,Cash,28.45,3.9,4.9
500180,14-01-2024,18:00:00,CNR4926437,Cancelled by Driver,540467,Prime Sedan,Area-15,Area-4,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500122,14-01-2024,11:00:00,CNR0105079,Success,272471,Prime Plus,Area-5,Area-16,7.26,2.82,0,NULL,0,NULL,0,NULL,96.85,UPI,31.64,3.1,3.9
500184,11-01-2024,16:00:00,CNR2498852,Success,901215,Mini,Area-39,Area-40,2.82,13.95,0,NULL,0,NULL,0,NULL,785.92,Cash,7.12,4.9,4.8
